TLOAD2,TLOAD2_RE
0.32250273028954135,0.10614542602677011
0.3071821174429693,0.0978498753510447
0.025161055136714693,2.4467198817417386
0.025161055136714693,0.025161055136714693
0.025161055136714693,2.931414865111671
0.3348570640009411,0.1413921435873305
0.4394951599754743,0.08552817316796867
0.4378895052450084,0.12049515159930511
0.0685053684107291,0.03241005069591668
0.28736678964039963,0.032435051715826106
0.15028016385356596,0.037899079042471466
0.21641038267290144,0.27060875405156243
0.08616240845848468,0.34076198578053046
0.29173926992792326,2.064488129494992
0.2635779763365566,0.09671701049843522
0.31408432201118763,0.12534690795839346
0.21519212411079142,0.060706573065074564
0.2409360544812799,0.17544129198740632
0.2635779763365566,0.14837487451839546
0.2526726675065778,0.005462266241853457
0.3804337925637963,0.07594415214040255
0.4046911541463185,0.04643931633760954
0.46366574847947595,0.010529772771071423
0.5563176853690057,0.07855309299923552
0.5599784276022576,0.016891805473564638
0.5232817891134716,0.06036669220062559
0.6223964488181609,0.07146583795589898
0.6584184527123007,0.01655197503763895
0.19645980263381219,0.04890444545548421
0.26364741379216927,0.13784364358348836
0.32559074173490427,0.021662434690792428
0.3538142810107894,0.1019942106325143
0.40227007470935205,0.007438203629732197
0.4722633400147981,5.579237601654831E-4
0.5130889226529838,0.031542237348086574
0.7650279183267811,0.04095785592731464
0.025161055136714693,0.025161055136714693
0.13106034558577306,0.08092324273651431
0.22679104991481686,0.04560188987928467
0.2526726675065778,0.007570041215326771
0.28707446714694373,0.08662275804344985
0.4151097123049373,0.038430131329772195
0.5169570181277094,0.0742173744131278
0.5336781956298707,0.0692741617895523
0.565581192497053,0.011567297278830962
0.6225753430679296,0.03366319619447064
0.7650279183267811,0.07415234378944567
0.14233223010332915,0.00304601905094543
0.1480229632894176,0.11211843192650348
0.2499260926478688,0.05007186374812314
0.461134714309677,0.044478420410946885
0.4697320201946587,0.07490164804269726
0.5143791792251013,0.9224986559581947
0.4934457013781578,0.01821388504146886
0.5089784298023148,0.07726898150414285
0.5599784276022576,0.01273196826118205
0.5229627364405088,0.061445196625073924
0.5307052968417847,0.028897434745608092
0.5715564896961131,0.13005100502874728
0.7379480308844044,0.007712728232151393
0.756417507790536,0.00979512005427944
0.2526726675065778,0.1269085435156261
0.38890061825295674,0.034267151097698685
0.39484645080805053,0.1075636768809272
0.461134714309677,0.0589087463067816
