TLOAD5,TLOAD5_RE
0.3168355828825248,0.17275304730411287
0.3042310779256784,0.11919201527018414
0.021657080550347686,1.7071350687934608
0.021657080550347686,0.021657080550347686
0.021657080550347686,1.2326887165306892
0.3277627487538553,0.1431039248265221
0.44621910705336043,0.026784935543379688
0.4294514693722816,0.2117705117728037
0.07466270721378568,0.40412843404799936
0.2781357434286753,0.09519927316631327
0.13658846501962685,0.0924354483745724
0.2135069695997466,0.24126876474859055
0.0988267977273034,0.34377956356372247
0.19428886194538036,0.31453898474546943
0.24865574873652974,0.07044579911577674
0.3007523985839385,0.0233154085877458
0.21261633845564493,0.07397065132558829
0.22694695109271684,0.23042742932276417
0.2693266898738864,0.04188274612722015
0.23527366642274555,0.09718470290581138
0.37267643510114457,0.10842958109774024
0.40362771486507604,0.04421568821909536
0.46952951603096144,0.06206648815229446
0.5364436746713119,0.021213924750260696
0.5451511936699931,0.02162384481336492
0.5207519461870179,0.006478442572512469
0.620671355934897,0.0881866373807889
0.7054996578011293,0.024988606423259202
0.19689937384288522,0.05154444198995561
0.28144810945180476,0.020368571347703576
0.3115534051603056,0.07742551033371156
0.3263921220619187,0.0677174462670132
0.3951994519086222,0.028755340603041957
0.47535796210894504,0.029136094628588582
0.5120444271883366,0.020415359083970953
0.9441527220312069,0.23241446551521594
0.021657080550347686,0.021657080550347686
0.12773593923383075,0.11171113189269302
0.21501751157311647,0.03057929858829365
0.2497848647726198,0.018141254824607773
0.29791732230484186,0.10238830278746043
0.43185810745286696,0.005622593937676864
0.5015783722493139,0.03057910272649029
0.5416003398410809,0.06135123077802261
0.549722017702331,0.06525757914924159
0.6102583908439753,0.003334328198635788
0.9441527220312069,0.19030852500152157
0.12773593923383075,0.08564109353020213
0.13406736049027762,0.055198305212983634
0.2497848647726198,0.011144636687965932
0.4667622802893951,0.00285776481650272
0.4604301421406465,0.09365829487089429
0.5207519461870179,0.9909218602021703
0.4629435925258214,0.0403325196396737
0.5015783722493139,0.05111923524533875
0.5451511936699931,0.03785528826333727
0.5207519461870179,0.033496759118377926
0.5454179889054352,0.052930480512423224
0.5422533291284751,0.1971375049918935
0.6870000728017422,0.038622903999800964
0.872462038743415,0.19531721981561173
0.2411874564258214,0.19254283084760165
0.39536776035301896,0.04153270217449944
0.3895679144632097,0.04301985130712104
0.4667622802893951,0.03181439475338079
0.5451511936699931,0.050093755584608594
0.6429824259838501,0.1326285903360985
0.6374285973534579,0.0833641107945673
0.4213226657193708,0.08824352798231808
0.34191590264847044,0.061191504185196935
0.4770952291507536,0.04580954169849283
0.5207519461870179,0.03742708653046601
0.5120444271883366,0.029115610185178862
0.41243455712815746,0.3051726491397388
0.3013517896817554,0.019675375140678582
0.2520002178855304,0.189449283095753
0.08059781886076607,0.2822990306254134
0.2447189051872955,0.040318018873351
0.2312843847325794,0.026171011652297238
0.2879361499783251,0.07358743466937033
0.35063888051574416,0.06546140587488226
0.4338340407623413,0.13233191847531744
0.4119984611611914,0.005555247016192676
0.3895679144632097,0.017730926719088
0.4498434079228966,0.03404894154413438
0.4843501776891732,0.0015512359164045432
0.4798624648923199,0.07594364549909514
0.48838314045377934,0.033287528792994146
0.4798624648923199,0.00813876624158771
0.5207519461870179,0.027540716737594874
0.5605113161597921,0.004420397584738614
0.22680092589848103,0.01704451075552028
0.20765912318322868,0.05091808417171532
0.2312843847325794,0.022053341511292148
0.27614904832819503,0.007475550267037666
0.36424817214469074,0.010677503176167433
0.3939699700384243,0.07279366900817999
0.4216562059878431,0.03577359710074761
0.3895679144632097,0.002642308081900396
0.4603473328434603,0.06395418291285017
0.4798624648923199,0.059462044507409086
0.517447121903079,0.005291960970628683
0.49287085325063273,0.054535098310698735
0.516247443403643,0.035051507656742045
0.5664485226751894,0.006482805037650049
0.6151438987229922,0.02667104632437937
0.6007610820970266,0.032435042523712994
0.5605113161597921,0.001227162936935008
0.620671355934897,0.0952312595701211
0.26854849227309613,0.01722913739809135
0.28726274332646123,0.0015198355006561602
0.2648950886892648,0.09868972885585295
0.2871867306136239,0.05119593928852078
0.4094275607548853,0.038902439542522774
0.3895679144632097,0.026080213841975786
0.4398869689046118,0.031146199963928364
0.4843501776891732,0.04032063069313815
0.4798624648923199,0.03719409130754441
0.4798624648923199,0.04958909706413179
0.4667622802893951,0.017756144172148398
0.517447121903079,0.015597884009968602
0.5605113161597921,0.009522325216836637
0.5970758072919805,0.010152839370058769
0.6151438987229922,0.03642873007050082
0.6151438987229922,0.0013897748003372534
0.22654463237739947,0.03598028775574689
0.24269036473750302,0.03694299707340071
0.2772055582871071,0.09784379519646368
0.2707175177605868,0.032806295960747425
0.2778663528065491,0.06756257447466744
0.40640596166013154,0.06185142737735095
0.4667622802893951,0.035216452481614126
0.4798624648923199,0.011000690658862626
0.4798624648923199,0.023478907423036488
0.5035237516268772,0.0504926426044178
0.5451511936699931,0.04710506262892319
0.1358847669288184,0.08618179604022594
0.22654463237739947,0.0158790947984384
0.25063269519037135,0.047795548454729726
