TLOAD14,TLOAD14_RE
0.2859748550628853,0.1035271001163471
0.2920070280234893,0.042137858756207416
0.08250651086401925,4.8515255931928545
0.016701405203850713,0.016701405203850713
0.08250651086401925,2.9102611783895376
0.3224297936030288,0.10086504851358384
0.4869635838454968,0.05907695486188958
0.4141673445973471,0.2001371909514549
0.14098872163720477,0.5535505964623029
0.31374839328876447,0.2666467230067197
0.2551220912565278,0.17676241354486993
0.30263728597366096,0.018685843146365254
0.15475823824958687,0.19814384326638929
0.10763845633612254,0.65969504794144
0.3280188707739138,1.3067431137406034
0.26268269433399516,0.30156156784367144
0.2473043178051904,0.09475129617171502
0.29918519109037,0.004988885086899516
0.3084102137527685,0.1944624854870973
0.25576262104021863,0.0763357853368774
0.4131215137017275,0.005896064528189666
0.4131215137017275,0.029714640333318804
0.4869635838454968,0.03226632781101583
0.5521870595227225,0.039117537679191815
0.5521870595227225,0.04482432187731783
0.5521870595227225,0.00507291503953861
0.6350032199019262,0.05110098639879529
0.6408093072680602,0.11159114478294727
0.2457526946113937,0.0898123929551827
0.2931351564695117,0.07730671249361157
0.3411581116346343,0.03506708627012825
0.36479081380571243,0.10304692941796796
0.4131215137017275,0.017540674142185905
0.41752817907008477,0.17140666983511657
0.4869635838454968,0.09469495473973456
1.0017304722315399,0.30552648537930394
0.016701405203850713,0.016701405203850713
0.14500556524452388,0.05689187496008665
0.2457526946113937,0.07081784144398125
0.2691004053587122,0.11567398830525073
0.321880849967515,0.006192091176977067
0.4131215137017275,0.015439671826197493
0.4869635838454968,0.051308038485297414
0.5521870595227225,0.018231715881841245
0.5521870595227225,0.03243900556733393
0.6350032199019262,0.018449430476224785
1.0017304722315399,0.3171998319941354
0.14500556524452388,0.013316318969419086
0.14500556524452388,0.01473453635076191
0.26588022462443667,0.06650711842934887
0.4869635838454968,0.005499863401810466
0.4131215137017275,0.05225622000062515
0.5521870595227225,0.831155591500202
0.4869635838454968,0.013451787399577178
0.5521870595227225,0.06271566497829593
0.5521870595227225,0.014479636761159214
0.5521870595227225,0.024085792883387424
0.5521870595227225,0.08472226168950346
0.5521870595227225,0.1887952702765939
0.7072410394531166,0.00717892260483696
0.7484227948608363,0.051067839659139934
0.2792518062005764,0.04159569638409689
0.4141673445973471,0.0035554751571289017
0.4141673445973471,0.05999240899376505
0.4880094147411164,0.2778460715923446
0.5532328904183421,0.0026448703473190105
0.6344865558047811,0.04014189476193623
0.6360490507975458,0.025660155028269353
0.4869635838454968,0.07640049479552784
0.35539532857965,0.03241130253294312
0.4131215137017275,0.1620253271770233
0.5521870595227225,0.023895901210314315
0.4869635838454968,0.10204022894062915
0.2897361194394426,0.9808261452293401
0.31531959325879344,0.009985578465326736
0.6196073714707439,0.9883337280135802
0.09632128516641034,0.01497666139526173
0.2473043178051904,0.030179145861998408
0.2457526946113937,0.0898123929551827
0.2808517208889732,0.1398109620552123
0.3970680929474263,0.010608533844302012
0.4869635838454968,0.08189369561557912
0.4131215137017275,0.010013147132213034
0.40716685810819936,0.10045096785999828
0.4869635838454968,0.039853905286134576
0.4869635838454968,0.016036403625991492
0.4869635838454968,0.02956639329315107
0.4869635838454968,0.053888510111721834
0.4869635838454968,0.012187869144661793
0.5521870595227225,0.07638803025871832
0.5521870595227225,0.013001393364011158
0.2473043178051904,0.19068039386225524
0.2457526946113937,0.2386728559042022
0.2473043178051904,0.10403713305888573
0.26863583310774086,0.061801711888303794
0.3970680929474263,0.0837011270399189
0.40716685810819936,0.027312809106069442
0.4131215137017275,0.05160350389869716
0.40716685810819936,0.017662729588101344
0.4869635838454968,0.031689035900781856
0.4869635838454968,0.016831044123769838
0.4869635838454968,0.053520731106906014
0.5521870595227225,0.09257431642802247
0.46420235161665746,0.1651036841427025
0.5521870595227225,0.031354238929253875
0.6350032199019262,0.023372470160064277
0.5521870595227225,0.16131977593754174
0.5521870595227225,0.037666330563397465
0.6172012643977138,0.11398038415487534
0.253037468435251,0.1413726893951443
0.27713338612165345,0.015884846486999487
0.2744082335166858,0.0017888922637838162
0.298174071153672,0.005646108444087753
0.40716685810819936,0.03924762126427714
0.40716685810819936,0.056478614707315355
0.40716685810819936,0.05102441432162967
0.4869635838454968,0.08275836533151859
0.4869635838454968,0.037811531623203276
0.4869635838454968,0.009632735721991477
0.4869635838454968,0.08382725093589326
0.4869635838454968,0.03666946815925447
0.5521870595227225,0.0083766609253516
0.6350032199019262,0.06633622149777696
0.6350032199019262,0.06045961907469307
0.6350032199019262,0.017307305193729944
0.2473043178051904,0.116498048781898
0.253037468435251,0.011340801100123948
0.27855189075609255,0.011444773987264227
0.27713338612165345,0.007025385616473279
0.278096112405669,0.07778126556195698
0.4131215137017275,0.03151439126523716
0.4869635838454968,0.008206177733947892
0.4869635838454968,0.021530488452898688
0.4869635838454968,0.045169443440202336
0.4869635838454968,0.033994080846068586
0.5521870595227225,0.02766849881542076
0.1511338328646964,0.4058961196715944
0.25172256801699405,0.17080264193950723
0.25172256801699405,0.014784469600806075
0.2792518062005764,0.05100416334428449
0.29597136945902325,0.06189740266553646
0.3981139238430459,0.13293660740764343
0.4141673445973471,0.002727318571280745
0.4880094147411164,0.07491060515664406
0.4880094147411164,0.005168722432783592
0.4880094147411164,0.041427195558600624
0.6360490507975458,0.0022834081272388256
0.6360490507975458,0.019502002778563652
0.5532328904183421,0.10558131578405708
0.32214134013607465,0.15181321712460605
0.3487600322344683,0.06146385297505843
0.40716685810819936,0.017217335003139374
0.4869635838454968,0.01514193005106692
0.6350032199019262,0.08196152649842603
0.5521870595227225,0.030910741448363394
0.8160119690890265,0.12305528363477358
0.13874507892119167,0.26939687942535845
0.3487600322344683,0.02580996582550757
0.4131215137017275,0.007873406095755252
0.6350032199019262,0.049680904067754876
0.4869635838454968,0.07156609371687922
0.4869635838454968,0.009229737852498832
0.6350032199019262,0.09919200259983767
0.6350032199019262,0.028345295387734667
0.13874507892119167,0.75849276199229
0.3979273109819241,0.0081766176385206
0.3487600322344683,0.008077268957712594
0.35539532857965,0.033989321610084264
0.4869635838454968,0.13037043603875767
0.40716685810819936,9.018144252688393E-4
0.4099242839799932,0.01366044505438481
0.4869635838454968,0.1293218549292597
0.4869635838454968,0.014296154645900417
0.5521870595227225,0.07554939525267344
0.5521870595227225,0.05864083497454479
0.6350032199019262,0.022319907772245972
0.3531974257347509,0.004829091706261455
0.4131215137017275,0.02034262816758955
0.4869635838454968,0.12801386111998342
0.4869635838454968,0.10925645522892213
0.4869635838454968,0.037621375799413416
0.5521870595227225,0.06313698757597136
0.6350032199019262,0.011975696433909819
0.1448733465413642,0.5059599432574241
0.35562741042355284,0.04298328734243043
0.5532328904183421,0.07257249014800712
0.2010010035316626,0.1324945898503988
0.20712927115183508,0.21482459760487077
0.26903586373438415,0.001351656516762517
0.28324337514442444,0.011021734830920223
